municipio,vereda,coordenada_x,coordenada_y,latitud,longitud,altura,cuenca_hidrogr_fica,fen_meno_natural,n_mero_informe,fecha_reporte,enlace_a_reporte,tipo_fenomeno_normalizado,categoria_fenomeno,altura_msnm,coordenadas_validas,fecha_reporte_dt,año,mes,dia,dias_desde_evento,url_reporte,tiene_reporte,nivel_riesgo,id_fenomeno
PASTO,Jamondino,4524419,1689768,1.188839,-77.272563,2615,Río Juanambú,Avenida torrencial quebrada Guachucal represamiento,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL QUEBRADA GUACHUCAL REPRESAMIENTO,AVENIDA_TORRENCIAL,2615,True,2024-12-27,2024,12,27,334,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",True,ALTO,1
PASTO,Santa Elena,4525650,1688285,1.175471,-77.261504,2725,Río Juanambú,Avenida torrencial vereda Santa Helena,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL VEREDA SANTA HELENA,AVENIDA_TORRENCIAL,2725,True,2024-12-27,2024,12,27,334,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",True,ALTO,2
PASTO,Santa Elena,4525796,1688233,1.175004,-77.260194,2732,Río Juanambú,Estructura hidráulica obstruida,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",ESTRUCTURA HIDRÁULICA OBSTRUIDA,OTRO,2732,True,2024-12-27,2024,12,27,334,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",True,BAJO,3
PASTO,Santa Elena,4525960,1687956,1.172506,-77.25872,2759,Río Juanambú,Valle de las Piedras,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",VALLE DE LAS PIEDRAS,OTRO,2759,True,2024-12-27,2024,12,27,334,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",True,BAJO,4
PASTO,Santa Elena,4526479,1687726,1.170437,-77.254063,2795,Río Juanambú,Avenida torrencial quebrada Guachucal,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL QUEBRADA GUACHUCAL,AVENIDA_TORRENCIAL,2795,True,2024-12-27,2024,12,27,334,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",True,ALTO,5
PASTO,Santa Elena,4526624,1687617,1.169455,-77.252761,2827,Río Juanambú,Avenida torrencial quebrada Guachucal,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL QUEBRADA GUACHUCAL,AVENIDA_TORRENCIAL,2827,True,2024-12-27,2024,12,27,334,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",True,ALTO,6
PASTO,Santa Elena,4528005,1687300,1.166613,-77.240373,3002,Río Juanambú,Avenida torrencial quebrada Guachucal,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL QUEBRADA GUACHUCAL,AVENIDA_TORRENCIAL,3002,True,2024-12-27,2024,12,27,334,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",True,ALTO,7
PASTO,El Socorro,4535452,1688287,1.175623,-77.173603,3199,Río Juanambú,Avenida torrencial,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,3199,True,2024-12-27,2024,12,27,334,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",True,ALTO,8
PASTO,El Socorro,4535801,1688351,1.176206,-77.170474,3155,Río Juanambú,Avenida torrencial,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,3155,True,2024-12-27,2024,12,27,334,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",True,ALTO,9
PASTO,El Socorro,4535853,1688426,1.176883,-77.170008,3151,Río Juanambú,Avenida torrencial,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,3151,True,2024-12-27,2024,12,27,334,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",True,ALTO,10
PASTO,El Socorro,4535854,1688447,1.177073,-77.17,3157,Río Juanambú,Avenida torrencial,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,3157,True,2024-12-27,2024,12,27,334,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",True,ALTO,11
PASTO,El Socorro,4536256,1688659,1.178992,-77.166397,3104,Río Juanambú,Deslizamiento,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,3104,True,2024-12-27,2024,12,27,334,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",True,ALTO,12
PASTO,El Socorro,4535962,1688822,1.180459,-77.169036,3204,Río Juanambú,Deslizamiento en alta pendiente,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",DESLIZAMIENTO EN ALTA PENDIENTE,DESLIZAMIENTO,3204,True,2024-12-27,2024,12,27,334,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",True,ALTO,13
PASTO,El Socorro,4536548,1689031,1.182354,-77.163783,3078,Río Juanambú,Avenida torrencial y deslizamiento,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL Y DESLIZAMIENTO,DESLIZAMIENTO,3078,True,2024-12-27,2024,12,27,334,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",True,ALTO,14
PASTO,El Socorro,4537009,1688255,1.175355,-77.159639,2967,Río Juanambú,Pérdida de banca,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",PÉRDIDA DE BANCA,OTRO,2967,True,2024-12-27,2024,12,27,334,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",True,BAJO,15
PASTO,El Socorro,4537303,1687997,1.17303,-77.156998,2934,Río Juanambú,Avenida torrencial,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,2934,True,2024-12-27,2024,12,27,334,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",True,ALTO,16
PASTO,El Socorro,4537513,1687646,1.169865,-77.15511,2889,Río Juanambú,Avenida torrencial,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,2889,True,2024-12-27,2024,12,27,334,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",True,ALTO,17
PASTO,El Socorro,4537504,1687618,1.169612,-77.155191,2886,Río Juanambú,Avenida torrencial,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,2886,True,2024-12-27,2024,12,27,334,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}",True,ALTO,18
TABLÓN DE GÓMEZ,Belén,4543860,1716514,1.430557,-77.098607,1580,Río Juanambú,"Socavación, vertimiento de aguas negras",1021,2024-11-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-__1021_2024-Tablon-de-Gomez.pdf', 'description': 'Informe'}","SOCAVACIÓN, VERTIMIENTO DE AGUAS NEGRAS",OTRO,1580,True,2024-11-27,2024,11,27,364,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-__1021_2024-Tablon-de-Gomez.pdf', 'description': 'Informe'}",True,BAJO,19
TABLÓN DE GÓMEZ,Belén,4544448,1716544,1.430838,-77.093333,1570,Río Juanambú,Deslizamiento rotacional,1021,2024-11-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-__1021_2024-Tablon-de-Gomez.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL,DESLIZAMIENTO,1570,True,2024-11-27,2024,11,27,364,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-__1021_2024-Tablon-de-Gomez.pdf', 'description': 'Informe'}",True,ALTO,20
TABLÓN DE GÓMEZ,Belén,4545099,1716727,1.4325,-77.087496,1450,Río Juanambú,Deslizamiento traslacional,1021,2024-11-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-__1021_2024-Tablon-de-Gomez.pdf', 'description': 'Informe'}",DESLIZAMIENTO TRASLACIONAL,DESLIZAMIENTO,1450,True,2024-11-27,2024,11,27,364,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-__1021_2024-Tablon-de-Gomez.pdf', 'description': 'Informe'}",True,ALTO,21
TABLÓN DE GÓMEZ,La Victoria,4545935,1717064,1.435556,-77.080003,1470,Río Juanambú,Deslizamiento traslacional,1021,2024-11-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-__1021_2024-Tablon-de-Gomez.pdf', 'description': 'Informe'}",DESLIZAMIENTO TRASLACIONAL,DESLIZAMIENTO,1470,True,2024-11-27,2024,11,27,364,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-__1021_2024-Tablon-de-Gomez.pdf', 'description': 'Informe'}",True,ALTO,22
TABLÓN DE GÓMEZ,La Victoria,4546152,1717064,1.43556,-77.078056,1450,Río Juanambú,"Avenida torrencial, colapso de puente",1021,2024-11-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-__1021_2024-Tablon-de-Gomez.pdf', 'description': 'Informe'}","AVENIDA TORRENCIAL, COLAPSO DE PUENTE",AVENIDA_TORRENCIAL,1450,True,2024-11-27,2024,11,27,364,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-__1021_2024-Tablon-de-Gomez.pdf', 'description': 'Informe'}",True,ALTO,23
SAN PABLO,Barrio Los Angeles,4553805,1743233,1.671951,-77.00985,1765,Río Mayo,Avenida torrencial Quebrada Bateros,897,2024-11-15T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-897_2024-SAN-PABLO.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL QUEBRADA BATEROS,AVENIDA_TORRENCIAL,1765,True,2024-11-15,2024,11,15,376,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-897_2024-SAN-PABLO.pdf', 'description': 'Informe'}",True,ALTO,24
SAN PABLO,Vereda La Brisa,4553274,1743414,1.673575,-77.014618,1773,Río Mayo,Avenida torrencial Quebrada La Brisa,897,2024-11-15T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-897_2024-SAN-PABLO.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL QUEBRADA LA BRISA,AVENIDA_TORRENCIAL,1773,True,2024-11-15,2024,11,15,376,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-897_2024-SAN-PABLO.pdf', 'description': 'Informe'}",True,ALTO,25
SAN PABLO,Puente San Pablo - Colón,4553588,1742537,1.665663,-77.011784,1683,Río Mayo,Avenida torrencial puente vía Colón,897,2024-11-15T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-897_2024-SAN-PABLO.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL PUENTE VÍA COLÓN,AVENIDA_TORRENCIAL,1683,True,2024-11-15,2024,11,15,376,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-897_2024-SAN-PABLO.pdf', 'description': 'Informe'}",True,ALTO,26
SAN PABLO,Avenida La Playa,4552543,1742948,1.669354,-77.021168,1661,Río Mayo,Avenida torrencial vía Avenida La Playa,897,2024-11-15T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-897_2024-SAN-PABLO.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL VÍA AVENIDA LA PLAYA,AVENIDA_TORRENCIAL,1661,True,2024-11-15,2024,11,15,376,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-897_2024-SAN-PABLO.pdf', 'description': 'Informe'}",True,ALTO,27
SAN PABLO,Barrio Fátima,4553263,1742712,1.667237,-77.014704,1694,Río Mayo,Deslizamiento traslacional,897,2024-11-15T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-897_2024-SAN-PABLO.pdf', 'description': 'Informe'}",DESLIZAMIENTO TRASLACIONAL,DESLIZAMIENTO,1694,True,2024-11-15,2024,11,15,376,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-897_2024-SAN-PABLO.pdf', 'description': 'Informe'}",True,ALTO,28
LA CRUZ,La Vega,4559534,1736914,1.615001,-76.958336,2010,Río Mayo,Colapso puente,888,2024-11-13T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_888_2024-La_Cruz.pdf', 'description': 'Informe'}",COLAPSO PUENTE,OTRO,2010,True,2024-11-13,2024,11,13,378,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_888_2024-La_Cruz.pdf', 'description': 'Informe'}",True,BAJO,29
LA CRUZ,San Francisco,4559969,1737528,1.620552,-76.954443,2240,Río Mayo,"Colapso puente, reptación",888,2024-11-13T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_888_2024-La_Cruz.pdf', 'description': 'Informe'}","COLAPSO PUENTE, REPTACIÓN",OTRO,2240,True,2024-11-13,2024,11,13,378,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_888_2024-La_Cruz.pdf', 'description': 'Informe'}",True,BAJO,30
LA CRUZ,San Gerardo,4561766,1738140,1.62611,-76.938331,2290,Río Mayo,"Colapso puente, avenida torrencial, deslizamiento traslacional",888,2024-11-13T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_888_2024-La_Cruz.pdf', 'description': 'Informe'}","COLAPSO PUENTE, AVENIDA TORRENCIAL, DESLIZAMIENTO TRASLACIONAL",DESLIZAMIENTO,2290,True,2024-11-13,2024,11,13,378,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_888_2024-La_Cruz.pdf', 'description': 'Informe'}",True,ALTO,31
LA CRUZ,Cofradia,4560896,1736696,1.613056,-76.946112,2250,Río Mayo,Deslizamiento traslacional,888,2024-11-13T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_888_2024-La_Cruz.pdf', 'description': 'Informe'}",DESLIZAMIENTO TRASLACIONAL,DESLIZAMIENTO,2250,True,2024-11-13,2024,11,13,378,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_888_2024-La_Cruz.pdf', 'description': 'Informe'}",True,ALTO,32
LA CRUZ,Cofradia,4561390,1735772,1.604722,-76.941663,2130,Río Mayo,Deslizamiento traslacional,888,2024-11-13T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_888_2024-La_Cruz.pdf', 'description': 'Informe'}",DESLIZAMIENTO TRASLACIONAL,DESLIZAMIENTO,2130,True,2024-11-13,2024,11,13,378,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_888_2024-La_Cruz.pdf', 'description': 'Informe'}",True,ALTO,33
LOS ANDES,Aurora Alta,4495640,1724093,1.498119,-77.531155,2001,Río Guáitara,Deslizamiento rotacional,869,2024-10-24T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-869_2024-LOS-ANDES-SOTOMAYOR.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL,DESLIZAMIENTO,2001,True,2024-10-24,2024,10,24,398,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-869_2024-LOS-ANDES-SOTOMAYOR.pdf', 'description': 'Informe'}",True,ALTO,34
LOS ANDES,Los Balsos,4499555,1726153,1.516779,-77.496094,1211,Río Guáitara,Deslizamiento rotacional,869,2024-10-24T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-869_2024-LOS-ANDES-SOTOMAYOR.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL,DESLIZAMIENTO,1211,True,2024-10-24,2024,10,24,398,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-869_2024-LOS-ANDES-SOTOMAYOR.pdf', 'description': 'Informe'}",True,ALTO,35
LOS ANDES,Los Balsos,4499594,1726091,1.51622,-77.495743,1211,Río Guáitara,Deslizamiento rotacional,869,2024-10-24T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-869_2024-LOS-ANDES-SOTOMAYOR.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL,DESLIZAMIENTO,1211,True,2024-10-24,2024,10,24,398,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-869_2024-LOS-ANDES-SOTOMAYOR.pdf', 'description': 'Informe'}",True,ALTO,36
LOS ANDES,Los Balsos,4500066,1725883,1.514352,-77.491507,1100,Río Guáitara,Deslizamiento rotacional,869,2024-10-24T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-869_2024-LOS-ANDES-SOTOMAYOR.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL,DESLIZAMIENTO,1100,True,2024-10-24,2024,10,24,398,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-869_2024-LOS-ANDES-SOTOMAYOR.pdf', 'description': 'Informe'}",True,ALTO,37
LOS ANDES,Los Balsos,4500683,1725633,1.512108,-77.485971,1053,Río Guáitara,Deslizamiento rotacional,869,2024-10-24T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-869_2024-LOS-ANDES-SOTOMAYOR.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL,DESLIZAMIENTO,1053,True,2024-10-24,2024,10,24,398,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-869_2024-LOS-ANDES-SOTOMAYOR.pdf', 'description': 'Informe'}",True,ALTO,38
LA LLANADA,Casco Urbano,4490248,1721326,1.473054,-77.579441,2310,Río Guáitara,Muro de contención en inadecuado estado,866,2024-10-23T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_866_2024-La_Llanada.pdf', 'description': 'Informe'}",MURO DE CONTENCIÓN EN INADECUADO ESTADO,OTRO,2310,True,2024-10-23,2024,10,23,399,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_866_2024-La_Llanada.pdf', 'description': 'Informe'}",True,BAJO,39
LA LLANADA,Casco Urbano,4490278,1721141,1.471386,-77.579169,2260,Río Guáitara,Escorrentia de agua,866,2024-10-23T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_866_2024-La_Llanada.pdf', 'description': 'Informe'}",ESCORRENTIA DE AGUA,OTRO,2260,True,2024-10-23,2024,10,23,399,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_866_2024-La_Llanada.pdf', 'description': 'Informe'}",True,BAJO,40
LA LLANADA,Casco Urbano,4489907,1721481,1.474446,-77.582501,2280,Río Guáitara,Asentamiento del terreno,866,2024-10-23T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_866_2024-La_Llanada.pdf', 'description': 'Informe'}",ASENTAMIENTO DEL TERRENO,OTRO,2280,True,2024-10-23,2024,10,23,399,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_866_2024-La_Llanada.pdf', 'description': 'Informe'}",True,BAJO,41
LA LLANADA,La Floresta,4490685,1721522,1.47483,-77.575527,2270,Río Guáitara,Deslizamiento traslacional,866,2024-10-23T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_866_2024-La_Llanada.pdf', 'description': 'Informe'}",DESLIZAMIENTO TRASLACIONAL,DESLIZAMIENTO,2270,True,2024-10-23,2024,10,23,399,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_866_2024-La_Llanada.pdf', 'description': 'Informe'}",True,ALTO,42
LA LLANADA,La Floresta,4490836,1721356,1.473336,-77.574171,2230,Río Guáitara,Deslizamiento traslacional,866,2024-10-23T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_866_2024-La_Llanada.pdf', 'description': 'Informe'}",DESLIZAMIENTO TRASLACIONAL,DESLIZAMIENTO,2230,True,2024-10-23,2024,10,23,399,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_866_2024-La_Llanada.pdf', 'description': 'Informe'}",True,ALTO,43
LA LLANADA,La Floresta,4490882,1721268,1.472543,-77.573757,2230,Río Guáitara,Deslizamiento traslacional,866,2024-10-23T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_866_2024-La_Llanada.pdf', 'description': 'Informe'}",DESLIZAMIENTO TRASLACIONAL,DESLIZAMIENTO,2230,True,2024-10-23,2024,10,23,399,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_866_2024-La_Llanada.pdf', 'description': 'Informe'}",True,ALTO,44
LA LLANADA,La Floresta,4491293,1721018,1.470295,-77.570068,2200,Río Guáitara,Deslizamiento traslacional,866,2024-10-23T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_866_2024-La_Llanada.pdf', 'description': 'Informe'}",DESLIZAMIENTO TRASLACIONAL,DESLIZAMIENTO,2200,True,2024-10-23,2024,10,23,399,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_866_2024-La_Llanada.pdf', 'description': 'Informe'}",True,ALTO,45
EL PEÑOL,Pindopamba,4509054,1724782,1.504584,-77.410899,913,Río Guáitara,Deslizamiento rotacional,754,2024-09-25T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL,DESLIZAMIENTO,913,True,2024-09-25,2024,9,25,427,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}",True,ALTO,46
EL PEÑOL,Guambanga,4508402,1722410,1.483167,-77.416703,1362,Río Guáitara,Vivienda afectada Milena Ibarra,754,2024-09-25T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}",VIVIENDA AFECTADA MILENA IBARRA,OTRO,1362,True,2024-09-25,2024,9,25,427,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}",True,BAJO,47
EL PEÑOL,Guambanga,4508492,1722487,1.483864,-77.415897,1358,Río Guáitara,Vivienda afectada José Jaramillo,754,2024-09-25T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}",VIVIENDA AFECTADA JOSÉ JARAMILLO,OTRO,1358,True,2024-09-25,2024,9,25,427,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}",True,BAJO,48
EL PEÑOL,Guambanga,4508458,1722479,1.483791,-77.416202,1356,Río Guáitara,Vivienda afectada deshabitada,754,2024-09-25T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}",VIVIENDA AFECTADA DESHABITADA,OTRO,1356,True,2024-09-25,2024,9,25,427,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}",True,BAJO,49
EL PEÑOL,Guambanga,4508514,1722473,1.483738,-77.415699,1364,Río Guáitara,Vivienda afectada Mileidy Ramos,754,2024-09-25T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}",VIVIENDA AFECTADA MILEIDY RAMOS,OTRO,1364,True,2024-09-25,2024,9,25,427,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}",True,BAJO,50
EL PEÑOL,Guambanga,4508536,1722479,1.483792,-77.415502,1365,Río Guáitara,Estadio veredal,754,2024-09-25T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}",ESTADIO VEREDAL,OTRO,1365,True,2024-09-25,2024,9,25,427,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}",True,BAJO,51
